0.319996,0.332864,0.342246,0.327654,0.328960,0.338055,0.334863,0.325762,0.333061,0.330293,0.334383,0.328576,0.326616,0.342709,0.324916,0.322911,0.337811,0.333769,
0.319945,0.332742,0.342425,0.327601,0.328839,0.338234,0.334786,0.325660,0.333228,0.330212,0.334280,0.328740,0.326550,0.342588,0.325085,0.322857,0.337691,0.333943,
0.319901,0.332627,0.342593,0.327555,0.328725,0.338402,0.334717,0.325565,0.333383,0.330138,0.334184,0.328892,0.326491,0.342476,0.325244,0.322810,0.337579,0.334106,
0.319864,0.332518,0.342749,0.327516,0.328618,0.338559,0.334653,0.325477,0.333527,0.330069,0.334095,0.329033,0.326438,0.342370,0.325392,0.322769,0.337473,0.334258,
0.319832,0.332416,0.342895,0.327482,0.328517,0.338706,0.334596,0.325396,0.333662,0.330006,0.334014,0.329165,0.326391,0.342272,0.325531,0.322734,0.337373,0.334401,
0.319806,0.332320,0.343032,0.327455,0.328422,0.338844,0.334544,0.325321,0.333787,0.329948,0.333938,0.329287,0.326349,0.342179,0.325661,0.322705,0.337279,0.334535,
0.319785,0.332229,0.343160,0.327432,0.328332,0.338973,0.334496,0.325251,0.333903,0.329895,0.333869,0.329401,0.326313,0.342092,0.325783,0.322680,0.337190,0.334660,
0.319769,0.332142,0.343279,0.327414,0.328246,0.339093,0.334453,0.325186,0.334011,0.329846,0.333804,0.329506,0.326281,0.342010,0.325897,0.322660,0.337105,0.334777,
0.319757,0.332060,0.343391,0.327401,0.328165,0.339207,0.334415,0.325126,0.334112,0.329801,0.333745,0.329604,0.326253,0.341932,0.326003,0.322644,0.337025,0.334887,
0.319750,0.331981,0.343495,0.327393,0.328087,0.339313,0.334380,0.325070,0.334205,0.329760,0.333690,0.329695,0.326229,0.341859,0.326103,0.322632,0.336949,0.334990,
0.319746,0.331906,0.343593,0.327388,0.328013,0.339412,0.334349,0.325018,0.334292,0.329722,0.333640,0.329779,0.326209,0.341790,0.326197,0.322624,0.336877,0.335087,
0.319746,0.331834,0.343684,0.327387,0.327942,0.339505,0.334321,0.324970,0.334372,0.329687,0.333593,0.329857,0.326192,0.341725,0.326284,0.322620,0.336807,0.335177,
0.319750,0.331766,0.343769,0.327390,0.327874,0.339593,0.334296,0.324925,0.334447,0.329655,0.333550,0.329929,0.326179,0.341662,0.326367,0.322619,0.336741,0.335262,
0.319757,0.331699,0.343850,0.327396,0.327808,0.339675,0.334274,0.324883,0.334516,0.329625,0.333511,0.329996,0.326169,0.341603,0.326444,0.322621,0.336677,0.335342,
0.319767,0.331636,0.343925,0.327405,0.327745,0.339752,0.334254,0.324844,0.334580,0.329598,0.333474,0.330058,0.326161,0.341547,0.326516,0.322626,0.336616,0.335417,
0.319780,0.331574,0.343995,0.327418,0.327684,0.339825,0.334237,0.324808,0.334640,0.329573,0.333441,0.330115,0.326156,0.341493,0.326584,0.322634,0.336557,0.335488,
0.319795,0.331514,0.344061,0.327433,0.327625,0.339893,0.334223,0.324775,0.334695,0.329550,0.333411,0.330168,0.326154,0.341442,0.326647,0.322645,0.336501,0.335554,
0.319814,0.331456,0.344123,0.327451,0.327568,0.339957,0.334210,0.324744,0.334746,0.329529,0.333383,0.330216,0.326154,0.341393,0.326707,0.322658,0.336446,0.335617,
0.319835,0.331400,0.344181,0.327472,0.327512,0.340018,0.334200,0.324715,0.334794,0.329509,0.333358,0.330261,0.326156,0.341345,0.326764,0.322674,0.336393,0.335676,
0.319858,0.331345,0.344236,0.327495,0.327458,0.340076,0.334191,0.324688,0.334837,0.329492,0.333335,0.330302,0.326160,0.341300,0.326817,0.322692,0.336341,0.335732,
0.319884,0.331291,0.344287,0.327521,0.327405,0.340130,0.334184,0.324663,0.334878,0.329475,0.333314,0.330340,0.326166,0.341257,0.326867,0.322712,0.336290,0.335784,
0.319913,0.331238,0.344336,0.327549,0.327353,0.340181,0.334179,0.324640,0.334915,0.329460,0.333296,0.330374,0.326174,0.341215,0.326914,0.322735,0.336241,0.335834,
0.319943,0.331187,0.344382,0.327579,0.327302,0.340230,0.334176,0.324619,0.334950,0.329446,0.333279,0.330406,0.326184,0.341174,0.326959,0.322759,0.336193,0.335881,
0.319976,0.331136,0.344425,0.327612,0.327252,0.340276,0.334173,0.324599,0.334981,0.329434,0.333265,0.330435,0.326196,0.341135,0.327001,0.322786,0.336146,0.335926,
0.320011,0.331086,0.344466,0.327647,0.327202,0.340320,0.334173,0.324581,0.335011,0.329422,0.333252,0.330462,0.326209,0.341097,0.327040,0.322815,0.336100,0.335968,
